node_id:ID,label,doc_id,start_page:int,end_page:int,display_name,json_properties
term::hintbitunpack,Term,,,,HintBitUnpack,"{""definition_strength"": ""seed"", ""normalized_term"": ""hintbitunpack"", ""surface_forms"": [""HintBitUnpack""], ""term_type"": ""identifier""}"
term::hqc,Term,,,,HQC,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""hqc"", ""surface_forms"": [""HQC""], ""term_type"": ""acronym""}"
term::ht_sign,Term,,,,ht_sign,"{""definition_strength"": ""seed"", ""normalized_term"": ""ht_sign"", ""surface_forms"": [""ht_sign""], ""term_type"": ""concept""}"
term::ht_verify,Term,,,,ht_verify,"{""definition_strength"": ""seed"", ""normalized_term"": ""ht_verify"", ""surface_forms"": [""ht_verify""], ""term_type"": ""concept""}"
term::iec,Term,,,,IEC,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""iec"", ""surface_forms"": [""IEC""], ""term_type"": ""acronym""}"
term::ind-cca2,Term,,,,IND-CCA2,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""ind-cca2"", ""surface_forms"": [""IND-CCA2""], ""term_type"": ""acronym""}"
term::ind-cpa,Term,,,,IND-CPA,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""ind-cpa"", ""surface_forms"": [""IND-CPA""], ""term_type"": ""acronym""}"
term::input checking,Term,,,,input checking,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""input checking"", ""surface_forms"": [""input checking""], ""term_type"": ""concept""}"
term::integertobits,Term,,,,IntegerToBits,"{""definition_strength"": ""seed"", ""normalized_term"": ""integertobits"", ""surface_forms"": [""IntegerToBits""], ""term_type"": ""identifier""}"
term::integertobytes,Term,,,,IntegerToBytes,"{""definition_strength"": ""seed"", ""normalized_term"": ""integertobytes"", ""surface_forms"": [""IntegerToBytes""], ""term_type"": ""identifier""}"
term::ipsec,Term,,,,IPsec,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""ipsec"", ""surface_forms"": [""IPsec""], ""term_type"": ""identifier""}"
term::isd,Term,,,,ISD,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""isd"", ""surface_forms"": [""ISD""], ""term_type"": ""acronym""}"
term::iso,Term,,,,ISO,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""iso"", ""surface_forms"": [""ISO""], ""term_type"": ""acronym""}"
term::itl,Term,,,,ITL,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""itl"", ""surface_forms"": [""ITL""], ""term_type"": ""acronym""}"
term::k-pke.decrypt,Term,,,,K-PKE.Decrypt,"{""definition_strength"": ""seed"", ""normalized_term"": ""k-pke.decrypt"", ""surface_forms"": [""K-PKE.Decrypt""], ""term_type"": ""identifier""}"
term::k-pke.encrypt,Term,,,,K-PKE.Encrypt,"{""definition_strength"": ""seed"", ""normalized_term"": ""k-pke.encrypt"", ""surface_forms"": [""K-PKE.Encrypt""], ""term_type"": ""identifier""}"
term::k-pke.keygen,Term,,,,K-PKE.KeyGen,"{""definition_strength"": ""seed"", ""normalized_term"": ""k-pke.keygen"", ""surface_forms"": [""K-PKE.KeyGen""], ""term_type"": ""identifier""}"
term::kem,Term,,,,KEM,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""kem"", ""surface_forms"": [""KEM""], ""term_type"": ""acronym""}"
term::key,Term,,,,key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""key"", ""surface_forms"": [""key""], ""term_type"": ""symbol""}"
term::key establishment,Term,,,,key establishment,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""key establishment"", ""surface_forms"": [""key establishment""], ""term_type"": ""concept""}"
term::key generation,Term,,,,key generation,"{""definition_strength"": ""seed"", ""normalized_term"": ""key generation"", ""surface_forms"": [""key generation""], ""term_type"": ""operation""}"
term::key pair,Term,,,,key pair,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""key pair"", ""surface_forms"": [""key pair""], ""term_type"": ""concept""}"
term::key-encapsulation mechanism (kem,Term,,,,key-encapsulation mechanism (KEM,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""key-encapsulation mechanism (kem"", ""surface_forms"": [""key-encapsulation mechanism (KEM""], ""term_type"": ""identifier""}"
term::little-endian,Term,,,,little-endian,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""little-endian"", ""surface_forms"": [""little-endian""], ""term_type"": ""concept""}"
term::lowbits,Term,,,,LowBits,"{""definition_strength"": ""seed"", ""normalized_term"": ""lowbits"", ""surface_forms"": [""LowBits""], ""term_type"": ""identifier""}"
term::lwe,Term,,,,LWE,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""lwe"", ""surface_forms"": [""LWE""], ""term_type"": ""acronym""}"
term::makehint,Term,,,,MakeHint,"{""definition_strength"": ""seed"", ""normalized_term"": ""makehint"", ""surface_forms"": [""MakeHint""], ""term_type"": ""identifier""}"
term::matrixvectorntt,Term,,,,MatrixVectorNTT,"{""definition_strength"": ""seed"", ""normalized_term"": ""matrixvectorntt"", ""surface_forms"": [""MatrixVectorNTT""], ""term_type"": ""identifier""}"
term::message digest,Term,,,,message digest,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""message digest"", ""surface_forms"": [""message digest""], ""term_type"": ""concept""}"
term::mgf,Term,,,,MGF,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""mgf"", ""surface_forms"": [""MGF""], ""term_type"": ""acronym""}"
term::ml-dsa,Term,,,,ML-DSA,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa"", ""surface_forms"": [""ML-DSA""], ""term_type"": ""acronym""}"
term::ml-dsa.keygen,Term,,,,ML-DSA.KeyGen,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.keygen"", ""surface_forms"": [""ML-DSA.KeyGen""], ""term_type"": ""identifier""}"
term::ml-dsa.keygen_internal,Term,,,,ML-DSA.KeyGen_internal,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.keygen_internal"", ""surface_forms"": [""ML-DSA.KeyGen_internal""], ""term_type"": ""identifier""}"
term::ml-dsa.sign,Term,,,,ML-DSA.Sign,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.sign"", ""surface_forms"": [""ML-DSA.Sign""], ""term_type"": ""identifier""}"
term::ml-dsa.sign_internal,Term,,,,ML-DSA.Sign_internal,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.sign_internal"", ""surface_forms"": [""ML-DSA.Sign_internal""], ""term_type"": ""identifier""}"
term::ml-dsa.these,Term,,,,ML-DSA.These,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.these"", ""surface_forms"": [""ML-DSA.These""], ""term_type"": ""identifier""}"
term::ml-dsa.they,Term,,,,ML-DSA.They,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.they"", ""surface_forms"": [""ML-DSA.They""], ""term_type"": ""identifier""}"
term::ml-dsa.verify,Term,,,,ML-DSA.Verify,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.verify"", ""surface_forms"": [""ML-DSA.Verify""], ""term_type"": ""identifier""}"
term::ml-dsa.verify_internal,Term,,,,ML-DSA.Verify_internal,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-dsa.verify_internal"", ""surface_forms"": [""ML-DSA.Verify_internal""], ""term_type"": ""identifier""}"
term::ml-kem,Term,,,,ML-KEM,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""ml-kem"", ""surface_forms"": [""ML-KEM""], ""term_type"": ""acronym""}"
term::ml-kem.decaps,Term,,,,ML-KEM.Decaps,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.decaps"", ""surface_forms"": [""ML-KEM.Decaps""], ""term_type"": ""identifier""}"
term::ml-kem.decaps_internal,Term,,,,ML-KEM.Decaps_internal,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.decaps_internal"", ""surface_forms"": [""ML-KEM.Decaps_internal""], ""term_type"": ""identifier""}"
term::ml-kem.each,Term,,,,ML-KEM.Each,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.each"", ""surface_forms"": [""ML-KEM.Each""], ""term_type"": ""identifier""}"
term::ml-kem.encaps,Term,,,,ML-KEM.Encaps,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.encaps"", ""surface_forms"": [""ML-KEM.Encaps""], ""term_type"": ""identifier""}"
term::ml-kem.encaps_internal,Term,,,,ML-KEM.Encaps_internal,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.encaps_internal"", ""surface_forms"": [""ML-KEM.Encaps_internal""], ""term_type"": ""identifier""}"
term::ml-kem.implementation,Term,,,,ML-KEM.Implementation,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.implementation"", ""surface_forms"": [""ML-KEM.Implementation""], ""term_type"": ""identifier""}"
term::ml-kem.in,Term,,,,ML-KEM.In,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.in"", ""surface_forms"": [""ML-KEM.In""], ""term_type"": ""identifier""}"
term::ml-kem.keygen,Term,,,,ML-KEM.KeyGen,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.keygen"", ""surface_forms"": [""ML-KEM.KeyGen""], ""term_type"": ""identifier""}"
term::ml-kem.keygen_internal,Term,,,,ML-KEM.KeyGen_internal,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.keygen_internal"", ""surface_forms"": [""ML-KEM.KeyGen_internal""], ""term_type"": ""identifier""}"
term::ml-kem.nist,Term,,,,ML-KEM.NIST,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.nist"", ""surface_forms"": [""ML-KEM.NIST""], ""term_type"": ""identifier""}"
term::ml-kem.paramsets,Term,,,,ML-KEM.ParamSets,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.paramsets"", ""surface_forms"": [""ML-KEM.ParamSets""], ""term_type"": ""identifier""}"
term::ml-kem.see,Term,,,,ML-KEM.See,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.see"", ""surface_forms"": [""ML-KEM.See""], ""term_type"": ""identifier""}"
term::ml-kem.specifically,Term,,,,ML-KEM.Specifically,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.specifically"", ""surface_forms"": [""ML-KEM.Specifically""], ""term_type"": ""identifier""}"
term::ml-kem.the,Term,,,,ML-KEM.The,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.the"", ""surface_forms"": [""ML-KEM.The""], ""term_type"": ""identifier""}"
term::ml-kem.these,Term,,,,ML-KEM.These,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.these"", ""surface_forms"": [""ML-KEM.These""], ""term_type"": ""identifier""}"
term::ml-kem.this,Term,,,,ML-KEM.This,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.this"", ""surface_forms"": [""ML-KEM.This""], ""term_type"": ""identifier""}"
term::ml-kem.while,Term,,,,ML-KEM.While,"{""definition_strength"": ""seed"", ""normalized_term"": ""ml-kem.while"", ""surface_forms"": [""ML-KEM.While""], ""term_type"": ""identifier""}"
term::mlwe,Term,,,,MLWE,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""mlwe"", ""surface_forms"": [""MLWE""], ""term_type"": ""acronym""}"
term::montgomeryreduce,Term,,,,MontgomeryReduce,"{""definition_strength"": ""seed"", ""normalized_term"": ""montgomeryreduce"", ""surface_forms"": [""MontgomeryReduce""], ""term_type"": ""identifier""}"
term::msis,Term,,,,MSIS,"{""definition_strength"": ""seed"", ""normalized_term"": ""msis"", ""surface_forms"": [""MSIS""], ""term_type"": ""acronym""}"
term::multiplyntt,Term,,,,MultiplyNTT,"{""definition_strength"": ""seed"", ""normalized_term"": ""multiplyntt"", ""surface_forms"": [""MultiplyNTT""], ""term_type"": ""identifier""}"
term::multiplyntts,Term,,,,MultiplyNTTs,"{""definition_strength"": ""seed"", ""normalized_term"": ""multiplyntts"", ""surface_forms"": [""MultiplyNTTs""], ""term_type"": ""identifier""}"
term::nist,Term,,,,NIST,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""nist"", ""surface_forms"": [""NIST""], ""term_type"": ""acronym""}"
term::nist ir,Term,,,,NIST IR,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""nist ir"", ""surface_forms"": [""NIST IR""], ""term_type"": ""identifier""}"
term::nistir,Term,,,,NISTIR,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""nistir"", ""surface_forms"": [""NISTIR""], ""term_type"": ""acronym""}"
term::non-repudiation,Term,,,,non-repudiation,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""non-repudiation"", ""surface_forms"": [""non-repudiation""], ""term_type"": ""concept""}"
term::ntt,Term,,,,NTT,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""ntt"", ""surface_forms"": [""NTT""], ""term_type"": ""acronym""}"
term::ntt-1,Term,,,,NTT-1,"{""definition_strength"": ""seed"", ""normalized_term"": ""ntt-1"", ""surface_forms"": [""NTT-1""], ""term_type"": ""acronym""}"
term::oid,Term,,,,OID,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""oid"", ""surface_forms"": [""OID""], ""term_type"": ""acronym""}"
term::ow-cpa,Term,,,,OW-CPA,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""ow-cpa"", ""surface_forms"": [""OW-CPA""], ""term_type"": ""acronym""}"
term::parameter set,Term,,,,parameter set,"{""definition_strength"": ""seed"", ""normalized_term"": ""parameter set"", ""surface_forms"": [""parameter set""], ""term_type"": ""operation""}"
term::pkdecode,Term,,,,pkDecode,"{""definition_strength"": ""seed"", ""normalized_term"": ""pkdecode"", ""surface_forms"": [""pkDecode""], ""term_type"": ""identifier""}"
term::pke,Term,,,,PKE,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""pke"", ""surface_forms"": [""PKE""], ""term_type"": ""acronym""}"
term::pkencode,Term,,,,pkEncode,"{""definition_strength"": ""seed"", ""normalized_term"": ""pkencode"", ""surface_forms"": [""pkEncode""], ""term_type"": ""identifier""}"
term::power2round,Term,,,,Power2Round,"{""definition_strength"": ""seed"", ""normalized_term"": ""power2round"", ""surface_forms"": [""Power2Round""], ""term_type"": ""identifier""}"
term::pqc,Term,,,,PQC,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""pqc"", ""surface_forms"": [""PQC""], ""term_type"": ""acronym""}"
term::prf,Term,,,,PRF,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""prf"", ""surface_forms"": [""PRF""], ""term_type"": ""acronym""}"
term::private key,Term,,,,private key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""private key"", ""surface_forms"": [""private key""], ""term_type"": ""concept""}"
term::public channel,Term,,,,public channel,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""public channel"", ""surface_forms"": [""public channel""], ""term_type"": ""concept""}"
term::public key,Term,,,,public key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""public key"", ""surface_forms"": [""public key""], ""term_type"": ""operation""}"
term::public-key encryption scheme (pke,Term,,,,public-key encryption scheme (PKE,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""public-key encryption scheme (pke"", ""surface_forms"": [""public-key encryption scheme (PKE""], ""term_type"": ""identifier""}"
term::qc-mdpc,Term,,,,QC-MDPC,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""qc-mdpc"", ""surface_forms"": [""QC-MDPC""], ""term_type"": ""acronym""}"
term::qccf,Term,,,,QCCF,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""qccf"", ""surface_forms"": [""QCCF""], ""term_type"": ""acronym""}"
term::qcsd,Term,,,,QCSD,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""qcsd"", ""surface_forms"": [""QCSD""], ""term_type"": ""acronym""}"
term::quic,Term,,,,QUIC,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""quic"", ""surface_forms"": [""QUIC""], ""term_type"": ""acronym""}"
term::rbg,Term,,,,RBG,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""rbg"", ""surface_forms"": [""RBG""], ""term_type"": ""acronym""}"
term::rejboundedpoly,Term,,,,RejBoundedPoly,"{""definition_strength"": ""seed"", ""normalized_term"": ""rejboundedpoly"", ""surface_forms"": [""RejBoundedPoly""], ""term_type"": ""identifier""}"
term::rejnttpoly,Term,,,,RejNTTPoly,"{""definition_strength"": ""seed"", ""normalized_term"": ""rejnttpoly"", ""surface_forms"": [""RejNTTPoly""], ""term_type"": ""identifier""}"
term::rfc,Term,,,,RFC,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""rfc"", ""surface_forms"": [""RFC""], ""term_type"": ""acronym""}"
term::rmrs,Term,,,,RMRS,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""rmrs"", ""surface_forms"": [""RMRS""], ""term_type"": ""acronym""}"
